date,weekofday,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),건고추_거래량(kg),건고추_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg)
2016-03-03,목요일,981999.0,813.0,1498685.6,684.0,1806656.0,1412.0,331.0,6070.0,347962.4,4606.0,643910.9,2067.0,225163.1,1165.0,526666.1,643.0,80877.4,4603.0,249420.1,1973.0,70189.6,3361.0,289554.0,859.0,101418.3,4834.0,156699.0,2599.0,146815.6,1227.0,211138.0,3179.0,27697.4,2881.0,211132.4,2548.0,196517.0,2467.0,1544.2,4482.0,0.0,0.0
2016-03-04,금요일,1012758.0,862.0,1581655.6,708.0,1430515.5,1382.0,5500.0,5539.0,76350.0,5500.0,678520.6,2140.0,235956.0,1162.0,714888.7,556.0,81621.9,4908.0,276894.4,1933.0,86624.1,2975.0,341462.0,827.0,152625.7,4626.0,151797.0,2593.0,152882.2,1211.0,309472.0,3147.0,30116.6,3338.0,306408.9,2439.0,275523.0,2591.0,1066.0,3818.0,0.0,0.0
2016-03-05,토요일,549506.0,954.0,1539621.0,712.0,1308121.0,1434.0,275.0,6748.0,66415.6,5369.0,681986.4,2262.0,176306.5,1123.0,665219.5,607.0,85129.2,5540.0,261776.3,1849.0,86764.5,3141.0,226038.0,808.0,110934.5,4449.0,159446.1,2665.0,137630.0,1280.0,246464.5,3207.0,34644.0,3831.0,285333.0,2354.0,240558.0,2472.0,2730.6,4439.0,0.0,0.0
2016-03-06,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-07,월요일,1123334.0,879.0,1755294.8,664.0,1253697.5,1555.0,427.0,7029.0,77406.7,5324.0,832487.3,2164.0,250517.1,1152.0,632253.1,644.0,124398.3,5685.0,327875.5,1813.0,99347.9,3029.0,337159.6,837.0,146999.1,4300.0,208673.8,2536.0,146783.6,1369.0,336665.5,3375.0,39548.8,3514.0,556256.2,2164.0,391145.0,2475.0,934.8,3617.0,0.0,0.0
2016-03-08,화요일,1109599.5,858.0,1345371.1,651.0,1496379.2,1552.0,1070.6,3189.0,119688.7,5340.0,728855.1,2045.0,251284.0,1179.0,606826.9,593.0,84251.9,5388.0,268493.5,1656.0,98105.6,2836.0,280942.6,847.0,112730.2,4106.0,178957.0,2489.0,145126.6,1395.0,298651.0,3467.0,34837.2,3167.0,264699.1,2131.0,259597.2,2364.0,2197.6,3998.0,0.0,0.0
2016-03-09,수요일,1061932.0,779.0,1435891.3,658.0,1496258.0,1527.0,1146.0,7825.0,77911.3,5718.0,698994.0,2007.0,257315.0,1165.0,725527.6,599.0,87916.3,5109.0,287475.0,1685.0,96577.0,2940.0,321742.0,820.0,128706.0,3949.0,160652.0,2453.0,137136.6,1384.0,300282.0,3511.0,35407.8,2842.0,304718.1,2260.0,262259.0,2536.0,1869.6,3598.0,0.0,0.0
2016-03-10,목요일,638978.0,872.0,1585309.8,654.0,1557279.5,1519.0,698.0,6246.0,151883.0,4497.0,646020.8,2032.0,241421.3,1054.0,777549.6,603.0,82487.0,4953.0,293587.3,1579.0,98917.6,2998.0,396837.4,830.0,128497.7,3841.0,156042.1,2393.0,133204.0,1421.0,228806.5,3581.0,32637.8,2486.0,261297.5,2456.0,197081.0,2576.0,2214.0,6445.0,0.0,0.0
2016-03-11,금요일,847061.0,847.0,1321087.9,616.0,1563771.3,1488.0,7708.0,5980.0,89766.1,4637.0,722900.8,1974.0,241350.5,1065.0,570749.1,632.0,83527.4,4846.0,289744.9,1531.0,102161.7,2793.0,269019.0,843.0,138825.4,3625.0,157459.5,2411.0,140273.0,1484.0,326143.5,3649.0,32609.8,2176.0,282059.2,2620.0,265944.0,2778.0,2009.0,4073.0,0.0,0.0
2016-03-12,토요일,606968.5,904.0,1457793.0,594.0,1514546.0,1457.0,739.7,8091.0,64647.1,4657.0,726080.7,1870.0,243807.0,1076.0,658933.9,621.0,88618.2,4864.0,290570.4,1477.0,105566.5,2783.0,287883.6,799.0,114847.5,3466.0,167029.5,2399.0,135167.0,1515.0,329735.5,3408.0,35436.0,1876.0,274095.0,2736.0,239623.0,2863.0,0.0,0.0,0.0,0.0
2016-03-13,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,월요일,1180114.0,834.0,1793085.6,574.0,1792676.0,1414.0,477.0,5839.0,83030.5,5131.0,829915.6,1843.0,286002.7,1137.0,955908.6,551.0,118635.7,4942.0,346652.4,1553.0,106601.9,3062.0,490677.9,791.0,124756.2,3551.0,184384.0,2440.0,143453.0,1703.0,435010.0,3387.0,33305.6,2288.0,534129.3,2522.0,390007.0,2715.0,467.4,3902.0,0.0,0.0
2016-03-15,화요일,1066175.0,854.0,1488733.3,589.0,1698229.5,1421.0,1217.4,5818.0,100298.4,5122.0,702816.4,1938.0,248847.0,1171.0,715661.0,584.0,80670.3,5150.0,277946.5,1485.0,106885.4,3225.0,291982.0,804.0,96492.6,3785.0,159762.5,2535.0,137127.8,1930.0,275206.5,3285.0,28469.2,2708.0,231931.0,2411.0,273700.3,2573.0,934.8,4024.0,0.0,0.0
2016-03-16,수요일,955782.5,874.0,1385349.0,667.0,1763300.0,1395.0,1104.2,4467.0,77840.7,5152.0,680644.9,1878.0,295112.3,1058.0,698472.2,600.0,84574.5,5241.0,272495.1,1443.0,104333.7,3184.0,296773.8,814.0,98215.1,4066.0,152200.0,2489.0,128111.9,1821.0,307135.0,3351.0,29176.0,2985.0,298422.5,2441.0,272815.0,2624.0,2156.6,4698.0,0.0,0.0
2016-03-17,목요일,983150.0,858.0,1637193.6,648.0,1540339.0,1382.0,686.2,5847.0,513486.3,4133.0,705685.6,1958.0,282091.9,1008.0,716525.9,599.0,81880.9,5326.0,253177.7,1492.0,107367.5,2990.0,417429.0,893.0,95766.3,4391.0,145256.8,2479.0,139835.4,1630.0,240015.5,3541.0,29641.4,3041.0,246200.2,2751.0,181071.0,2684.0,4229.8,5071.0,0.0,0.0
2016-03-18,금요일,958946.0,869.0,1631627.2,599.0,1533070.5,1351.0,2610.0,6515.0,84335.3,5057.0,710179.6,1929.0,257291.0,1043.0,760765.0,579.0,86069.1,5412.0,239215.3,1564.0,106874.0,2938.0,286398.0,836.0,109362.2,4523.0,151953.0,2537.0,136588.1,1686.0,364836.5,3415.0,33585.2,3078.0,317502.2,2758.0,295810.8,2717.0,2755.2,4115.0,0.0,0.0
2016-03-19,토요일,577091.0,901.0,1285775.5,614.0,911579.0,1386.0,445.0,3742.0,56687.0,4896.0,711700.9,1814.0,211871.0,1182.0,813945.5,525.0,89025.0,5394.0,198993.6,1676.0,116697.0,2806.0,197580.0,791.0,99306.7,4630.0,163928.0,2567.0,131152.0,1807.0,313877.5,3426.0,36588.0,3191.0,348622.0,2640.0,229831.0,2697.0,2599.2,6314.0,0.0,0.0
2016-03-20,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-21,월요일,1046078.1,910.0,1733167.3,591.0,1705504.0,1345.0,6788.2,5741.0,86897.9,5153.0,843413.3,1577.0,274465.9,1350.0,724279.5,552.0,133973.7,5190.0,271313.2,1720.0,126078.7,3034.0,446667.0,873.0,144031.8,4434.0,195695.0,2507.0,137253.0,1979.0,504512.0,3507.0,40866.8,3098.0,690926.3,2314.0,421385.0,2636.0,917.8,4127.0,0.0,0.0
2016-03-22,화요일,971398.5,883.0,1653029.5,559.0,1557327.6,1384.0,961.8,6076.0,135218.8,4852.0,687034.6,1662.0,279787.5,1253.0,684599.3,585.0,89646.4,5067.0,235278.1,1618.0,127685.8,2989.0,365601.0,812.0,92530.4,4488.0,173777.0,2448.0,139229.8,1881.0,350913.5,3367.0,37587.2,2991.0,401017.6,2136.0,261891.0,2547.0,98.4,5620.0,0.0,0.0
2016-03-23,수요일,978371.0,885.0,1727264.7,549.0,1595337.0,1347.0,1320.4,6635.0,73732.8,4864.0,743489.5,1549.0,249621.5,1267.0,682365.6,622.0,93392.3,4890.0,267114.5,1557.0,123050.1,2900.0,345738.0,881.0,132964.1,4055.0,164643.0,2441.0,131170.2,1852.0,407406.5,3362.0,38111.6,2672.0,461447.4,1985.0,305340.0,2475.0,1722.4,4414.0,0.0,0.0
2016-03-24,목요일,829243.3,881.0,1564051.5,533.0,1630516.5,1277.0,612.0,6006.0,787414.2,3983.0,653269.6,1616.0,272126.0,1208.0,645529.3,632.0,87917.2,4691.0,252785.8,1471.0,124636.8,2601.0,372547.2,848.0,133823.6,3875.0,146806.0,2447.0,125780.0,1874.0,280143.0,3351.0,35519.0,2225.0,439997.0,1908.0,235560.0,2396.0,7429.2,5269.0,0.0,0.0
2016-03-25,금요일,783716.0,892.0,1217020.0,591.0,1767845.0,1261.0,1506.4,7173.0,81084.8,4813.0,721061.4,1466.0,302295.5,1200.0,762001.9,565.0,93564.2,4597.0,238682.0,1382.0,129846.7,2370.0,389560.0,818.0,128311.9,3744.0,159154.7,2422.0,127679.5,1879.0,484269.5,3364.0,37473.8,2259.0,481364.5,1800.0,369841.0,2281.0,1321.0,5915.0,0.0,0.0
2016-03-26,토요일,497327.2,979.0,1098390.5,625.0,1555329.0,1209.0,802.4,6517.0,82668.9,4659.0,667041.5,1409.0,283362.0,1073.0,681720.0,537.0,103580.1,4306.0,225685.1,1327.0,135179.3,2241.0,258302.4,791.0,100711.9,3687.0,163265.0,2430.0,125544.0,1939.0,438444.5,3181.0,41071.0,1957.0,480256.0,1671.0,306693.1,2014.0,147.6,6341.0,0.0,0.0
2016-03-27,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,월요일,894842.1,985.0,1602270.0,630.0,1883662.3,1150.0,676.0,6324.0,96369.0,5286.0,689665.6,1627.0,350569.5,1184.0,728485.2,583.0,139878.0,4304.0,246422.0,1426.0,142767.8,2461.0,482186.8,864.0,141629.3,3784.0,199283.9,2401.0,150671.6,1905.0,548128.5,3286.0,44160.9,2118.0,744765.4,1674.0,536076.0,1928.0,836.4,6215.0,0.0,0.0
2016-03-29,화요일,915760.5,999.0,1341245.8,694.0,1716486.0,1117.0,1099.6,6719.0,104203.4,4782.0,633544.0,1884.0,320869.5,1197.0,725602.5,607.0,85901.6,4460.0,199607.0,1528.0,136409.0,2366.0,413638.0,847.0,91859.0,3951.0,172552.5,2375.0,138410.6,1839.0,356070.0,3146.0,37699.8,2172.0,389091.8,1866.0,330818.0,1801.0,3159.0,5816.0,0.0,0.0
2016-03-30,수요일,895091.5,1084.0,1457428.3,718.0,1744237.6,1072.0,1472.6,6127.0,212701.5,3979.0,637577.6,1831.0,324542.9,1105.0,676959.5,640.0,88656.1,4432.0,197618.4,1610.0,133592.1,2158.0,280977.0,835.0,131865.8,3793.0,158252.0,2393.0,135800.9,1752.0,430672.0,3051.0,36314.4,2262.0,475217.6,1935.0,393344.0,1731.0,1918.8,5307.0,0.0,0.0
2016-03-31,목요일,921198.0,1035.0,1359150.8,769.0,1817393.5,1065.0,2011.6,10668.0,653261.8,4133.0,652826.7,1815.0,311870.6,1037.0,725542.3,629.0,89674.5,4371.0,205741.4,1648.0,144125.4,1801.0,453004.6,981.0,139066.7,3657.0,164024.3,2330.0,140186.5,1629.0,280306.0,3267.0,37159.9,2112.0,466890.3,1922.0,283120.7,1702.0,2952.0,4818.0,0.0,0.0
2016-04-01,금요일,955807.2,1005.0,1665327.0,734.0,1452528.0,1095.0,569.0,5338.0,109104.5,5625.0,688855.3,1592.0,297316.0,1056.0,825246.1,652.0,96975.8,4137.0,197239.5,1609.0,148262.1,1443.0,287265.0,891.0,150043.6,3746.0,165089.1,2286.0,140872.7,1482.0,522224.5,3314.0,42858.0,1923.0,534565.5,1923.0,420180.0,1666.0,1804.0,5837.0,0.0,0.0
2016-04-02,토요일,546808.0,1097.0,1277004.0,729.0,1144799.0,1132.0,330.8,6677.0,91859.4,5353.0,653035.1,1549.0,261672.0,1074.0,535491.0,685.0,96749.2,4267.0,181991.6,1682.0,142772.3,1667.0,133362.0,932.0,113970.0,3563.0,171113.0,2253.0,133400.0,1425.0,474467.2,3345.0,45091.0,1908.0,539160.0,1949.0,342000.6,1531.0,738.0,5512.0,0.0,0.0
2016-04-03,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-04,월요일,1050391.8,1116.0,1710980.8,760.0,1728624.9,1293.0,669.0,6081.0,96949.9,5681.0,726274.7,1652.0,335285.1,1165.0,837499.4,687.0,136209.3,4476.0,212290.7,1768.0,154616.4,2262.0,355196.0,961.0,172461.1,3375.0,196570.0,2250.0,145797.7,1444.0,676335.5,3143.0,49566.2,2029.0,1138675.2,1577.0,617375.4,1454.0,2648.6,4811.0,0.0,0.0
2016-04-05,화요일,1079506.5,1072.0,1185090.1,807.0,1578624.0,1479.0,739.7,6308.0,97561.0,5584.0,651358.0,1646.0,349110.5,1079.0,510780.2,863.0,95655.9,4441.0,204778.7,1761.0,162843.8,1641.0,264123.0,952.0,121802.9,3486.0,178552.0,2223.0,125983.8,1573.0,431787.0,3030.0,45241.0,1830.0,650282.5,1421.0,385701.0,1375.0,0.0,0.0,0.0,0.0
2016-04-06,수요일,1058523.8,1140.0,1306942.0,794.0,1570290.5,1427.0,6526.0,5708.0,84390.0,5454.0,664197.0,1679.0,344903.0,1109.0,669524.6,846.0,106032.3,4153.0,197663.7,1699.0,160518.7,1608.0,247067.0,1020.0,110443.8,3613.0,165153.0,2239.0,118676.8,1634.0,477505.5,2952.0,46657.4,1499.0,619823.9,1385.0,397734.0,1374.0,5608.8,5096.0,0.0,0.0
2016-04-07,목요일,867247.0,1138.0,1307443.5,871.0,2012368.0,1420.0,1241.8,5673.0,973085.7,4022.0,664716.5,1706.0,336465.9,999.0,719292.1,843.0,92262.5,3795.0,175982.4,1775.0,136279.6,1390.0,329323.0,995.0,137520.2,3346.0,166362.0,2150.0,123732.9,1618.0,377200.5,3039.0,40839.8,1335.0,586032.2,1328.0,250464.7,1479.0,2870.0,4356.0,0.0,0.0
2016-04-08,금요일,808002.0,1085.0,1502972.8,850.0,1916042.8,1352.0,1173.0,6549.0,92621.5,5323.0,555891.9,1935.0,367785.5,934.0,641973.0,778.0,93759.6,3853.0,176237.8,1686.0,146637.8,1505.0,309166.0,963.0,139137.6,3569.0,155409.5,2206.0,111207.0,1709.0,499678.5,2883.0,43762.0,1356.0,624284.0,1385.0,346521.0,1728.0,6010.6,4568.0,0.0,0.0
2016-04-09,토요일,414145.0,1205.0,1120797.3,795.0,1969173.7,1257.0,5546.0,5452.0,93253.8,5183.0,636846.5,1666.0,359424.0,830.0,493933.3,790.0,98965.2,3948.0,188753.5,1606.0,153131.4,1548.0,147050.0,1005.0,121037.4,3481.0,181255.5,2157.0,112020.0,1768.0,523529.0,2798.0,47264.0,1183.0,660506.0,1357.0,389530.1,1602.0,369.0,4824.0,0.0,0.0
2016-04-10,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-11,월요일,1093365.1,1127.0,1609088.0,795.0,3314829.5,1184.0,623.0,5713.0,87413.6,5422.0,755185.7,1846.0,408997.0,898.0,784285.1,816.0,135211.5,4122.0,230197.9,1624.0,159455.7,1570.0,368780.9,994.0,143558.9,3542.0,201387.0,2139.0,140949.6,1874.0,763936.5,2760.0,45395.7,1520.0,1096608.3,1355.0,624237.2,1470.0,4280.4,4601.0,0.0,0.0
2016-04-12,화요일,840505.0,1142.0,1439895.0,727.0,2900382.0,1108.0,742.2,5094.0,109743.5,4815.0,629117.1,1845.0,370601.0,872.0,676655.9,874.0,86632.5,4159.0,192714.6,1613.0,154669.2,1400.0,353493.0,980.0,101296.9,3708.0,170599.8,2169.0,126536.4,1814.0,506673.0,2678.0,40788.8,1466.0,597181.0,1444.0,413734.0,1390.0,1476.0,3625.0,0.0,0.0
2016-04-13,수요일,880974.0,1151.0,1432796.0,702.0,2961542.0,1095.0,863.0,5334.0,80440.7,4914.0,666166.6,1694.0,377407.0,809.0,661386.8,796.0,93732.2,4041.0,171466.1,1536.0,149973.6,1194.0,306353.0,990.0,113336.9,3893.0,157912.5,2108.0,118730.6,1690.0,554563.5,2602.0,39127.6,1369.0,659376.9,1381.0,492330.0,1289.0,1968.0,5074.0,0.0,0.0
2016-04-14,목요일,750836.0,1284.0,1090546.3,756.0,2632263.5,1138.0,840.0,5225.0,482600.4,4090.0,583153.0,1770.0,377227.0,830.0,651733.5,840.0,91070.5,4136.0,170564.8,1474.0,137871.6,1179.0,389428.0,870.0,106954.2,4165.0,142216.0,2064.0,129488.5,1626.0,448851.5,2767.0,41893.6,1349.0,609767.6,1387.0,331747.1,1297.0,2296.0,3496.0,0.0,0.0
2016-04-15,금요일,894233.5,1248.0,1197378.0,764.0,2593372.8,1143.0,1096.0,5561.0,84983.5,5108.0,647853.4,1654.0,390166.0,822.0,533437.5,902.0,101084.5,4431.0,182901.1,1478.0,141046.2,1218.0,275678.0,971.0,96656.8,5010.0,159035.0,2119.0,126882.4,1632.0,618690.5,2609.0,43281.0,1379.0,718784.7,1404.0,491198.8,1221.0,8651.0,4574.0,0.0,0.0
2016-04-16,토요일,603411.0,1209.0,1172222.0,797.0,2505194.1,1105.0,559.1,5245.0,85014.1,4829.0,653884.5,1575.0,354769.5,752.0,644247.0,762.0,103094.0,4356.0,172749.3,1433.0,133733.2,1327.0,211720.0,976.0,115109.6,4421.0,176286.5,2100.0,122567.0,1671.0,626927.5,2386.0,47251.0,1336.0,639433.5,1565.0,381961.0,1147.0,3304.6,4444.0,0.0,0.0
2016-04-17,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18,월요일,1091580.0,1217.0,1612635.8,793.0,3322539.1,1031.0,432.0,5762.0,102097.9,4564.0,728405.9,1593.0,433313.5,821.0,727383.3,898.0,135083.3,4397.0,194689.9,1586.0,141225.8,1436.0,494703.0,1019.0,191452.6,3689.0,188766.5,2114.0,137258.2,1797.0,890490.0,2315.0,39531.2,1674.0,1196847.4,1372.0,623358.8,1142.0,4510.0,4272.0,0.0,0.0
2016-04-19,화요일,885977.0,1217.0,1458990.0,732.0,2883387.0,976.0,1069.4,6990.0,118085.1,4567.0,634998.9,1674.0,392296.0,824.0,581759.0,880.0,88369.7,4374.0,182823.3,1524.0,136708.0,1283.0,289780.6,950.0,124588.6,3730.0,177192.4,2079.0,126880.8,1708.0,596073.0,2210.0,38818.6,1538.0,683754.7,1322.0,408730.1,1131.0,6240.2,3983.0,0.0,0.0
2016-04-20,수요일,819473.8,1312.0,1692104.3,699.0,3649452.6,848.0,8120.6,5497.0,100226.2,4561.0,663802.1,1555.0,369907.0,869.0,560750.5,995.0,95659.7,4426.0,177412.0,1500.0,135540.6,1274.0,385572.0,906.0,118698.1,3728.0,162481.5,2054.0,134873.3,1554.0,750502.0,2053.0,40078.9,1478.0,685742.1,1268.0,482556.0,1151.0,4698.6,3477.0,0.0,0.0
2016-04-21,목요일,955884.0,1218.0,1570176.8,638.0,3165439.0,757.0,539.0,5503.0,94982.7,4440.0,648601.4,1605.0,355428.5,842.0,568601.6,988.0,87985.9,4332.0,161951.8,1547.0,131552.8,1235.0,319783.0,958.0,147928.9,3618.0,150214.0,2017.0,136441.5,1447.0,518048.0,2048.0,35321.4,1522.0,661725.0,1224.0,368088.0,1146.0,5633.6,3919.0,0.0,0.0
2016-04-22,금요일,818650.0,1213.0,1358360.0,592.0,2972886.5,726.0,302.0,8509.0,112122.4,4332.0,618366.6,1537.0,348653.5,869.0,632136.5,935.0,93272.1,4355.0,156382.5,1599.0,132315.0,1246.0,317654.0,903.0,160682.9,3427.0,157528.0,1989.0,140613.2,1371.0,681802.0,1972.0,38780.4,1597.0,668143.0,1191.0,453466.8,1129.0,2517.4,3461.0,0.0,0.0
2016-04-23,토요일,576315.9,1191.0,952106.0,544.0,2555410.4,735.0,565.0,5591.0,74575.5,4718.0,665541.2,1403.0,343480.5,893.0,436421.0,984.0,100913.0,4243.0,157109.5,1582.0,131250.2,1107.0,131171.0,860.0,92974.9,3310.0,176652.5,1858.0,144466.0,1276.0,702121.0,1877.0,40878.0,1639.0,746635.5,1150.0,432299.5,1059.0,2870.0,3853.0,0.0,0.0
2016-04-24,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,월요일,1109706.2,1226.0,1269055.8,611.0,3931711.6,688.0,692.6,6917.0,113488.2,4817.0,742280.3,1432.0,429732.0,833.0,641933.1,1043.0,133609.3,4284.0,197962.7,1673.0,126616.0,1290.0,473574.7,897.0,159772.5,3343.0,198619.0,1949.0,145439.8,1277.0,984044.5,1837.0,44556.4,1865.0,1206421.5,1128.0,658480.7,1061.0,3739.2,3397.0,0.0,0.0
2016-04-26,화요일,1026437.0,1173.0,1258954.5,717.0,3636173.0,592.0,12553.0,6959.0,127388.0,4713.0,639570.2,1456.0,417749.9,793.0,603883.5,1040.0,86621.5,4301.0,179539.9,1612.0,140994.0,1446.0,394375.0,962.0,143232.2,3293.0,174011.0,1918.0,138301.6,1203.0,607570.6,1771.0,40991.4,1797.0,697003.0,1270.0,410726.0,1103.0,4206.6,3794.0,0.0,0.0
2016-04-27,수요일,1170756.2,1148.0,1100811.0,772.0,3490445.5,512.0,652.0,4041.0,107274.0,5096.0,626974.7,1451.0,379344.9,776.0,635696.0,1010.0,94339.4,4339.0,164333.8,1578.0,126462.3,1221.0,286710.0,1028.0,131850.2,3331.0,151165.0,1910.0,130964.0,1159.0,665574.0,1779.0,38843.8,1894.0,822967.5,1201.0,495769.0,1098.0,7368.0,3592.0,0.0,0.0
2016-04-28,목요일,1032333.0,1096.0,989269.8,813.0,2516933.2,534.0,6938.0,6000.0,140980.0,4548.0,549751.1,1496.0,369634.7,774.0,515792.2,1063.0,84052.8,4361.0,149204.5,1665.0,120154.4,1128.0,315470.5,1061.0,147940.1,3145.0,142918.6,1887.0,129895.1,1130.0,387392.5,1902.0,39823.0,1777.0,879738.1,1127.0,383040.1,1100.0,1730.2,3738.0,0.0,0.0
2016-04-29,금요일,1067640.8,1052.0,1039503.2,895.0,2350317.3,518.0,2427.2,8269.0,112849.3,4064.0,547556.3,1590.0,391447.6,824.0,561505.2,1032.0,97694.7,4518.0,147813.1,1858.0,125408.3,1055.0,304483.0,995.0,162435.5,3064.0,151826.8,1932.0,136521.6,1058.0,661421.0,1905.0,43392.2,1863.0,850325.6,1096.0,500599.0,1072.0,3435.8,3299.0,0.0,0.0
2016-04-30,토요일,667984.0,1089.0,781659.8,986.0,1942446.5,573.0,2010.5,9503.0,86849.7,4366.0,481936.6,1866.0,326156.5,892.0,468833.6,1034.0,97879.6,4473.0,136087.8,2127.0,128368.9,1077.0,154747.0,1149.0,102802.2,3132.0,170847.0,1964.0,135080.7,1109.0,712838.0,1889.0,42187.9,2070.0,757690.8,1105.0,378687.8,1083.0,8184.4,2728.0,0.0,0.0
2016-05-01,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-02,월요일,1410977.0,998.0,1674604.0,910.0,4454414.1,497.0,409.0,5362.0,169251.1,5018.0,738463.5,1836.0,348629.5,939.0,841865.2,1016.0,126520.8,4468.0,169791.8,2105.0,125439.9,1331.0,436273.9,1141.0,173551.5,3132.0,184427.9,1948.0,140333.6,1113.0,1110618.9,1712.0,41749.6,2206.0,1419568.2,1006.0,668477.5,1053.0,25.0,25000.0,0.0,0.0
2016-05-03,화요일,1350198.4,963.0,1458259.8,856.0,2852768.7,488.0,1028.0,7777.0,201904.4,5063.0,623352.6,1837.0,369317.0,924.0,722350.2,1052.0,84646.4,4653.0,152540.3,1863.0,111497.6,1365.0,423599.0,1202.0,117821.5,3336.0,162842.0,1991.0,126491.1,1146.0,627278.5,1683.0,44128.8,2470.0,844357.8,886.0,484968.0,1038.0,3993.4,3845.0,0.0,0.0
2016-05-04,수요일,988651.0,945.0,1223249.8,857.0,2463076.5,533.0,388.0,6331.0,100804.1,5343.0,586651.2,1888.0,353888.4,1006.0,558687.1,1041.0,95152.1,4953.0,142604.0,1851.0,99561.7,1331.0,330840.0,1049.0,142505.5,3295.0,147022.4,2024.0,121633.5,1229.0,853887.5,1540.0,44895.4,2661.0,932159.3,852.0,535355.2,1024.0,3427.2,3170.0,0.0,0.0
